Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_2631041750_Ga0081465_101,6340,VIRSorter_2631041750_Ga0081465_101-gene_2206-gene_2295,90,3,,,,gene_2206-gene_2295:6.53867225917130,gene_2210-gene_2294:3.19504052847417,,
VIRSorter_2631041750_Ga0081465_101,6340,VIRSorter_2631041750_Ga0081465_101-gene_4134-gene_4229,96,3,,,,gene_4134-gene_4229:10.68654510278109,gene_4182-gene_4215:6.61939313230746,,
VIRSorter_2631041829_Ga0081470_101,6451,VIRSorter_2631041829_Ga0081470_101-gene_3701-gene_3827,127,3,,,,gene_3701-gene_3800:7.43527452980979,gene_3753-gene_3827:2.25384472360608,,
VIRSorter_2631041829_Ga0081470_101,6451,VIRSorter_2631041829_Ga0081470_101-gene_4501-gene_4706,206,3,,,,gene_4609-gene_4706:5.94098351299123;gene_4501-gene_4581:2.22592826220204,gene_4572-gene_4671:2.07361093830842,,
VIRSorter_2631041829_Ga0081470_101,6451,VIRSorter_2631041829_Ga0081470_101-gene_4803-gene_4920,118,3,,,,gene_4822-gene_4920:9.80764750309903,gene_4803-gene_4899:3.71687301041577,,
VIRSorter_2631041829_Ga0081470_101,6451,VIRSorter_2631041829_Ga0081470_101-gene_874-gene_970,97,3,,,,gene_874-gene_970:10.38205713896190,gene_874-gene_970:4.30422857477441,,
VIRSorter_2654625850_Ga0111158_1002-circular,132,VIRSorter_2654625850_Ga0111158_1002-circular-gene_6-gene_110,105,3,,,,gene_6-gene_104:58.87026542937386,gene_11-gene_110:46.88040853124859,gene_11-gene_110:11.46876277988169,
VIRSorter_2663809665_Ga0114161_11,2618,VIRSorter_2663809665_Ga0114161_11-gene_1830-gene_1902,73,3,,,,gene_1830-gene_1902:4.36945989352655,gene_1830-gene_1843:4.18773745373138,,
VIRSorter_2663809665_Ga0114161_11,2618,VIRSorter_2663809665_Ga0114161_11-gene_533-gene_630,98,3,,,,gene_533-gene_630:13.61437649171049,gene_533-gene_627:7.72057735760710,gene_536-gene_628:8.87954644748286,
VIRSorter_2667536837_Ga0104699_11,3496,VIRSorter_2667536837_Ga0104699_11-gene_1934-gene_1962,29,3,,,,gene_1934-gene_1962:6.29316863684893,gene_1934-gene_1957:3.32078329237703,,
VIRSorter_2667536837_Ga0104699_11,3496,VIRSorter_2667536837_Ga0104699_11-gene_7-gene_79,73,3,,,,gene_7-gene_79:17.08616973949457,gene_7-gene_69:10.61949383777225,,
VIRSorter_2667542034_Ga0114080_11,4695,VIRSorter_2667542034_Ga0114080_11-gene_3001-gene_3089,89,3,,,,gene_3001-gene_3089:12.25827967369743,gene_3001-gene_3089:9.09078592985300,,
VIRSorter_2667542034_Ga0114080_11,4695,VIRSorter_2667542034_Ga0114080_11-gene_3634-gene_3708,75,3,,,,gene_3634-gene_3708:4.29471104724444,gene_3634-gene_3692:2.15829422293635,,
VIRSorter_2667542047_Ga0105927_11,3982,VIRSorter_2667542047_Ga0105927_11-gene_3412-gene_3470,59,3,,,,gene_3412-gene_3470:8.46901325823361,gene_3426-gene_3469:3.48942658987850,,
VIRSorter_2667542047_Ga0105927_11,3982,VIRSorter_2667542047_Ga0105927_11-gene_397-gene_496,100,3,,,,gene_397-gene_496:16.10742075850576,gene_397-gene_496:3.92028380433212,,
VIRSorter_2675923119_Ga0104434_115-circular,167,VIRSorter_2675923119_Ga0104434_115-circular-gene_43-gene_152,110,3,,,,gene_43-gene_140:40.97485996049348,gene_54-gene_152:30.11127857078872,,
VIRSorter_2681918801_Ga0111635_114-circular,29,VIRSorter_2681918801_Ga0111635_114-circular-gene_0-gene_13,13,3,,,,gene_0-gene_13:4.84687774407337,gene_3-gene_12:2.91060391006252,,
VIRSorter_2684693078_Ga0125241_11,3936,VIRSorter_2684693078_Ga0125241_11-gene_2209-gene_2246,38,3,,,,gene_2209-gene_2246:8.01788431620905,gene_2209-gene_2245:6.34209944178846,,
VIRSorter_2687454401_Ga0133388_11,3994,VIRSorter_2687454401_Ga0133388_11-gene_3416-gene_3469,54,3,,,,gene_3416-gene_3469:8.62710877278159,gene_3422-gene_3468:4.13658204823548,,
VIRSorter_2687454401_Ga0133388_11,3994,VIRSorter_2687454401_Ga0133388_11-gene_397-gene_493,97,3,,,,gene_397-gene_493:15.46279077117769,gene_397-gene_493:3.35740582210088,,
VIRSorter_2690318780_Ga0045920_11,3514,VIRSorter_2690318780_Ga0045920_11-gene_1547-gene_1642,96,3,,,,gene_1547-gene_1642:13.33078007022256,gene_1547-gene_1599:11.15601175522712,,
VIRSorter_2718227896_Ga0175494_11,2817,VIRSorter_2718227896_Ga0175494_11-gene_2145-gene_2191,47,3,,,,gene_2145-gene_2191:24.42346781745177,gene_2167-gene_2186:4.79697287541225,,gene_2171-gene_2188:5.28394151393449
VIRSorter_2718228070_Ga0174825_11,6853,VIRSorter_2718228070_Ga0174825_11-gene_1022-gene_1120,99,3,,,,gene_1022-gene_1120:11.28573670802923,gene_1057-gene_1120:4.91283248422118,,
VIRSorter_2718228070_Ga0174825_11,6853,VIRSorter_2718228070_Ga0174825_11-gene_2654-gene_2782,129,3,,,,gene_2683-gene_2782:9.50321453353837,gene_2654-gene_2743:3.33048262095091,,
VIRSorter_2718228070_Ga0174825_11,6853,VIRSorter_2718228070_Ga0174825_11-gene_3669-gene_3682,14,3,,,,gene_3669-gene_3682:3.76421043340405,gene_3669-gene_3682:3.76421043340405,,gene_3669-gene_3682:6.10470984554884
VIRSorter_2718228070_Ga0174825_11,6853,VIRSorter_2718228070_Ga0174825_11-gene_5539-gene_5638,100,3,,,,gene_5539-gene_5638:7.40880583935324,gene_5600-gene_5612:3.08166065719696,,
VIRSorter_2718228070_Ga0174825_11,6853,VIRSorter_2718228070_Ga0174825_11-gene_5840-gene_5912,73,3,,,,gene_5840-gene_5912:2.65239122270955,gene_5868-gene_5881:2.02858933722353,,gene_5853-gene_5880:5.52211870224362
VIRSorter_2718228072_Ga0174827_11,2367,VIRSorter_2718228072_Ga0174827_11-gene_1264-gene_1293,30,3,,,,gene_1264-gene_1293:9.78819591196507,gene_1264-gene_1293:9.78819591196507,,gene_1264-gene_1293:2.12539650697709
VIRSorter_2718228072_Ga0174827_11,2367,VIRSorter_2718228072_Ga0174827_11-gene_885-gene_922,38,3,,,,gene_885-gene_922:4.15092026146416,gene_886-gene_922:2.75821696660372,,
VIRSorter_2718228132_Ga0175156_11,5492,VIRSorter_2718228132_Ga0175156_11-gene_4007-gene_4032,26,3,,,,gene_4007-gene_4032:6.87823737164144,gene_4007-gene_4031:4.92051741373722,,
VIRSorter_2718228224_Ga0176053_11,3085,VIRSorter_2718228224_Ga0176053_11-gene_1461-gene_1516,56,3,,,,gene_1461-gene_1516:11.83987154930823,gene_1463-gene_1515:10.17208776963801,,
VIRSorter_2718228273_Ga0174870_11,3997,VIRSorter_2718228273_Ga0174870_11-gene_1093-gene_1155,63,3,,,,gene_1093-gene_1155:9.63253110578467,gene_1095-gene_1155:3.78798000260844,,
VIRSorter_2718228273_Ga0174870_11,3997,VIRSorter_2718228273_Ga0174870_11-gene_2263-gene_2327,65,3,,,,gene_2263-gene_2327:4.14543050279847,gene_2263-gene_2327:4.14543050279847,,gene_2277-gene_2316:4.17285894571509
VIRSorter_2718228346_Ga0175161_11,2608,VIRSorter_2718228346_Ga0175161_11-gene_1608-gene_1702,95,3,,,,gene_1608-gene_1702:6.38640717793176,gene_1615-gene_1701:3.77256908335429,,
VIRSorter_2718228355_Ga0175168_11,3547,VIRSorter_2718228355_Ga0175168_11-gene_1545-gene_1628,84,3,,,,gene_1545-gene_1628:13.30797710526780,gene_1545-gene_1628:4.27691195484286,,
VIRSorter_2718228555_Ga0175862_11,3396,VIRSorter_2718228555_Ga0175862_11-gene_817-gene_837,21,3,,,,gene_817-gene_837:6.94145427493406,gene_817-gene_836:3.34765451631843,,
VIRSorter_2721800935_Ga0175699_12,4233,VIRSorter_2721800935_Ga0175699_12-gene_1265-gene_1361,97,3,,,,gene_1265-gene_1361:5.09392042236206,gene_1265-gene_1324:3.31865724938120,,
VIRSorter_2721800935_Ga0175699_12,4233,VIRSorter_2721800935_Ga0175699_12-gene_3788-gene_3875,88,3,,,,gene_3788-gene_3875:12.64920410167570,gene_3789-gene_3875:4.79288541369119,,
VIRSorter_2721800935_Ga0175699_12,4233,VIRSorter_2721800935_Ga0175699_12-gene_4069-gene_4168,100,3,,,,gene_4069-gene_4168:4.47212064555528,gene_4069-gene_4106:3.00454559434171,,gene_4069-gene_4103:4.50348870668851
VIRSorter_2721800962_Ga0175322_11,3591,VIRSorter_2721800962_Ga0175322_11-gene_2232-gene_2293,62,3,,,,gene_2232-gene_2293:5.79388644904325,gene_2246-gene_2256:2.00037108614214,,
VIRSorter_2721801272_Ga0176028_11,3419,VIRSorter_2721801272_Ga0176028_11-gene_1468-gene_1515,48,3,,,,gene_1468-gene_1515:6.46339237234213,gene_1468-gene_1515:6.46339237234213,,
VIRSorter_2721801272_Ga0176028_11,3419,VIRSorter_2721801272_Ga0176028_11-gene_2385-gene_2442,58,3,,,,gene_2385-gene_2442:14.01094819028464,gene_2388-gene_2440:11.16810278545990,,
VIRSorter_2721801272_Ga0176028_11,3419,VIRSorter_2721801272_Ga0176028_11-gene_2650-gene_2729,80,3,,,,gene_2650-gene_2729:7.34190409579519,gene_2659-gene_2729:4.75296131498555,,
VIRSorter_2721801272_Ga0176028_11,3419,VIRSorter_2721801272_Ga0176028_11-gene_545-gene_627,83,3,,,,gene_545-gene_627:6.52712720187755,gene_545-gene_616:3.82730893323139,,
VIRSorter_2721801484_Ga0175998_12,3657,VIRSorter_2721801484_Ga0175998_12-gene_2983-gene_3022,40,3,,,,gene_2983-gene_3022:11.69373124187362,gene_2985-gene_3022:6.94089980847477,,
VIRSorter_2721801484_Ga0175998_12,3657,VIRSorter_2721801484_Ga0175998_12-gene_465-gene_503,39,3,,,,gene_465-gene_503:17.06505465801152,gene_465-gene_503:13.85011655442496,,
VIRSorter_2721801511_Ga0175657_12,2974,VIRSorter_2721801511_Ga0175657_12-gene_323-gene_351,29,3,,,,gene_323-gene_351:4.07057605128642,gene_329-gene_349:4.02288910879987,,
VIRSorter_2724812406_K01M1_chromosome1,3086,VIRSorter_2724812406_K01M1_chromosome1-gene_1363-gene_1387,25,3,,,,gene_1363-gene_1387:11.62297381589613,gene_1365-gene_1387:6.68153790604982,,
VIRSorter_2724812406_K01M1_chromosome1,3086,VIRSorter_2724812406_K01M1_chromosome1-gene_1769-gene_1868,100,3,,,,gene_1769-gene_1868:12.10570961171065,gene_1769-gene_1868:3.47088109604894,,
VIRSorter_2724812408_K04M1_chromosome1,3098,VIRSorter_2724812408_K04M1_chromosome1-gene_1370-gene_1394,25,3,,,,gene_1370-gene_1394:11.62125836475761,gene_1372-gene_1394:6.67982245491130,,
VIRSorter_2724812408_K04M1_chromosome1,3098,VIRSorter_2724812408_K04M1_chromosome1-gene_1777-gene_1877,101,3,,,,gene_1777-gene_1875:12.41397888024579,gene_1817-gene_1877:3.19948978743473,,
VIRSorter_2724812413_K04M3_chromosome1,3104,VIRSorter_2724812413_K04M3_chromosome1-gene_1373-gene_1397,25,3,,,,gene_1373-gene_1397:11.62040317350936,gene_1375-gene_1397:6.67896726366305,,
VIRSorter_2724812413_K04M3_chromosome1,3104,VIRSorter_2724812413_K04M3_chromosome1-gene_1784-gene_1883,100,3,,,,gene_1784-gene_1883:12.10313896932388,gene_1784-gene_1883:3.46831045366217,,
VIRSorter_2724812416_K04M5_chromosome1,3080,VIRSorter_2724812416_K04M5_chromosome1-gene_1337-gene_1361,25,3,,,,gene_1337-gene_1361:11.62383408916897,gene_1339-gene_1361:6.68239817932266,,
VIRSorter_2724812416_K04M5_chromosome1,3080,VIRSorter_2724812416_K04M5_chromosome1-gene_1765-gene_1865,101,3,,,,gene_1765-gene_1863:12.41655460465716,gene_1805-gene_1865:3.20206551184609,,
VIRSorter_2724812419_K05K4_chromosome1,3105,VIRSorter_2724812419_K05K4_chromosome1-gene_1361-gene_1385,25,3,,,,gene_1361-gene_1385:11.62026080521373,gene_1363-gene_1385:6.67882489536742,,
VIRSorter_2724812419_K05K4_chromosome1,3105,VIRSorter_2724812419_K05K4_chromosome1-gene_1785-gene_1884,100,3,,,,gene_1785-gene_1884:12.10299660102825,gene_1785-gene_1884:3.46816808536655,,
VIRSorter_2724812723_K06K5_chromosome1,3091,VIRSorter_2724812723_K06K5_chromosome1-gene_1371-gene_1395,25,3,,,,gene_1371-gene_1395:11.62225822093788,gene_1373-gene_1395:6.68082231109157,,
VIRSorter_2724812723_K06K5_chromosome1,3091,VIRSorter_2724812723_K06K5_chromosome1-gene_1777-gene_1876,100,3,,,,gene_1777-gene_1876:12.10499401675240,gene_1777-gene_1876:3.47016550109069,,
VIRSorter_2724812731_K09K1_contig000002,3096,VIRSorter_2724812731_K09K1_contig000002-gene_192-gene_216,25,3,,,,gene_192-gene_216:11.62154380313916,gene_192-gene_214:6.68010789329285,,
VIRSorter_2724812731_K09K1_contig000002,3096,VIRSorter_2724812731_K09K1_contig000002-gene_2779-gene_2877,99,3,,,,gene_2779-gene_2877:12.41426431862734,gene_2779-gene_2877:3.65544165674986,,
VIRSorter_2724812732_K10K4_chromosome1,3114,VIRSorter_2724812732_K10K4_chromosome1-gene_1339-gene_1363,25,3,,,,gene_1339-gene_1363:11.61898158637456,gene_1341-gene_1363:6.67754567652825,,
VIRSorter_2724812732_K10K4_chromosome1,3114,VIRSorter_2724812732_K10K4_chromosome1-gene_1758-gene_1857,100,3,,,,gene_1758-gene_1857:12.10171738218908,gene_1758-gene_1857:3.46688886652738,,
VIRSorter_2724812734_K08M3_chromosome1,3087,VIRSorter_2724812734_K08M3_chromosome1-gene_1360-gene_1384,25,3,,,,gene_1360-gene_1384:11.62283060254548,gene_1362-gene_1384:6.68139469269917,,
VIRSorter_2724812734_K08M3_chromosome1,3087,VIRSorter_2724812734_K08M3_chromosome1-gene_1770-gene_1870,101,3,,,,gene_1770-gene_1868:12.41555111803366,gene_1810-gene_1870:3.20106202522260,,
VIRSorter_2728434717_Ga0175483_11,5078,VIRSorter_2728434717_Ga0175483_11-gene_4310-gene_4351,42,3,,,,gene_4310-gene_4351:11.48341495977548,gene_4310-gene_4346:7.32497744347822,,
VIRSorter_2728434717_Ga0175483_11,5078,VIRSorter_2728434717_Ga0175483_11-gene_825-gene_914,90,3,,,,gene_825-gene_914:38.67487290217897,gene_825-gene_914:19.12339423390035,,gene_839-gene_870:5.36171345776442
VIRSorter_637000158_NC_003910,4527,VIRSorter_637000158_NC_003910-gene_303-gene_340,38,3,,,,gene_303-gene_338:10.46064990477435,gene_303-gene_340:6.84696517242468,,gene_303-gene_326:3.65801181878245
VIRSorter_637000158_NC_003910,4527,VIRSorter_637000158_NC_003910-gene_774-gene_798,25,3,,,,gene_774-gene_798:6.33314963072100,gene_774-gene_790:2.68307933390295,,
VIRSorter_637000233_NC_005027,5269,VIRSorter_637000233_NC_005027-gene_1-gene_28,28,3,,,,gene_1-gene_28:13.43509802871486,gene_1-gene_28:9.68630431939417,,
VIRSorter_637000233_NC_005027,5269,VIRSorter_637000233_NC_005027-gene_1063-gene_1166,104,3,,,,gene_1063-gene_1161:5.18310088998244,gene_1067-gene_1166:2.16233297626343,,
VIRSorter_637000233_NC_005027,5269,VIRSorter_637000233_NC_005027-gene_1561-gene_1633,73,3,,,,gene_1561-gene_1633:9.33463172774765,gene_1581-gene_1633:3.70827387383731,,
VIRSorter_637000233_NC_005027,5269,VIRSorter_637000233_NC_005027-gene_302-gene_526,225,3,,,,gene_427-gene_526:6.86031777919741;gene_302-gene_400:2.86822302793735,gene_368-gene_445:2.32593647929958,,
VIRSorter_637000233_NC_005027,5269,VIRSorter_637000233_NC_005027-gene_4485-gene_4674,190,3,,,,gene_4575-gene_4674:8.90294437591637;gene_4485-gene_4559:7.87001977104728,gene_4489-gene_4588:6.21372995236744,,
VIRSorter_637000420_NC_007484,3234,VIRSorter_637000420_NC_007484-gene_386-gene_478,93,3,,,,gene_386-gene_478:10.34965773538268,,,gene_404-gene_472:7.61664373285463
VIRSorter_637000441_NC_007516,2824,VIRSorter_637000441_NC_007516-gene_1086-gene_1155,70,3,,,,gene_1086-gene_1155:18.76578314204786,gene_1092-gene_1151:10.06947641818455,,gene_1087-gene_1151:12.45083234554818
VIRSorter_637000441_NC_007516,2824,VIRSorter_637000441_NC_007516-gene_1283-gene_1297,15,3,,,,gene_1283-gene_1297:4.83672548172080,gene_1283-gene_1297:4.83672548172080,,
VIRSorter_637000441_NC_007516,2824,VIRSorter_637000441_NC_007516-gene_1507-gene_1643,137,3,,,,gene_1524-gene_1623:23.85012985150659,gene_1546-gene_1643:17.91153480960982;gene_1507-gene_1538:2.76445648053004,,gene_1544-gene_1643:28.25784837852106
VIRSorter_637000441_NC_007516,2824,VIRSorter_637000441_NC_007516-gene_1656-gene_1755,100,3,,,,gene_1656-gene_1755:10.62611644956786,gene_1720-gene_1755:4.90704059050625,,
VIRSorter_637000441_NC_007516,2824,VIRSorter_637000441_NC_007516-gene_1872-gene_1892,21,3,,,,gene_1872-gene_1892:7.02298095142699,gene_1872-gene_1892:5.43555597400137,,
VIRSorter_637000441_NC_007516,2824,VIRSorter_637000441_NC_007516-gene_1976-gene_2039,64,3,,,,gene_1976-gene_2039:7.67561864066463,gene_1976-gene_2015:3.33237064684410,,gene_1976-gene_2012:2.25568318541169
VIRSorter_637000441_NC_007516,2824,VIRSorter_637000441_NC_007516-gene_2325-gene_2419,95,3,,,,gene_2325-gene_2419:5.71017631035474,gene_2325-gene_2419:3.32464508226738,,gene_2332-gene_2419:3.67909993999057
VIRSorter_637000441_NC_007516,2824,VIRSorter_637000441_NC_007516-gene_2596-gene_2707,112,3,,,,gene_2609-gene_2707:7.37380916852016,gene_2596-gene_2617:2.25466099739259,,gene_2609-gene_2618:2.63943744629336
VIRSorter_637000441_NC_007516,2824,VIRSorter_637000441_NC_007516-gene_969-gene_1002,34,3,,,,gene_969-gene_1002:12.27316061812982,gene_974-gene_1002:5.19806951632947,,
VIRSorter_637000467_NC_007645,6442,VIRSorter_637000467_NC_007645-gene_1894-gene_1932,39,3,,,,gene_1894-gene_1932:4.23454857124416,gene_1894-gene_1932:3.32903638468943,,
VIRSorter_637000467_NC_007645,6442,VIRSorter_637000467_NC_007645-gene_2880-gene_2978,99,3,,,,gene_2880-gene_2978:8.37461645372853,gene_2880-gene_2978:5.09499029527854,,
VIRSorter_637000467_NC_007645,6442,VIRSorter_637000467_NC_007645-gene_3236-gene_3309,74,3,,,,gene_3236-gene_3309:8.90703747365383,gene_3236-gene_3297:4.76822190368673,,
VIRSorter_637000467_NC_007645,6442,VIRSorter_637000467_NC_007645-gene_3387-gene_3472,86,3,,,,gene_3387-gene_3472:9.07941502883829,gene_3387-gene_3472:5.49419083483039,,
VIRSorter_637000467_NC_007645,6442,VIRSorter_637000467_NC_007645-gene_3508-gene_3564,57,3,,,,gene_3508-gene_3564:5.53287824676133,gene_3517-gene_3550:4.44889290879137,,
VIRSorter_637000467_NC_007645,6442,VIRSorter_637000467_NC_007645-gene_6362-gene_6418,57,3,,,,gene_6362-gene_6418:7.23086669401406,gene_6364-gene_6418:4.56725766744300,,
VIRSorter_637000507_NC_007802,4301,VIRSorter_637000507_NC_007802-gene_3601-gene_3699,99,3,,,,gene_3601-gene_3699:4.08069666573945,gene_3601-gene_3624:2.13959793644601,,
VIRSorter_637000514_NC_007912,4146,VIRSorter_637000514_NC_007912-gene_1863-gene_1898,36,3,,,,gene_1863-gene_1898:9.20027582317713,gene_1868-gene_1895:6.88506563276457,,
VIRSorter_637000514_NC_007912,4146,VIRSorter_637000514_NC_007912-gene_195-gene_294,100,3,,,,gene_195-gene_294:4.48125739165878,gene_195-gene_223:2.89604793648530,,
VIRSorter_637000514_NC_007912,4146,VIRSorter_637000514_NC_007912-gene_2363-gene_2423,61,3,,,,gene_2363-gene_2423:12.41334062650605,gene_2363-gene_2423:10.43189659158570,,
VIRSorter_637000514_NC_007912,4146,VIRSorter_637000514_NC_007912-gene_3099-gene_3115,17,3,,,,gene_3099-gene_3115:4.21383824133006,gene_3099-gene_3115:4.21383824133006,,
VIRSorter_637000514_NC_007912,4146,VIRSorter_637000514_NC_007912-gene_434-gene_493,60,3,,,,gene_434-gene_493:24.18133625502875,gene_440-gene_492:21.22744170504380,gene_441-gene_492:2.39537034558328,
VIRSorter_637000559_NC_008048,3241,VIRSorter_637000559_NC_008048-gene_50-gene_96,47,3,,,,gene_50-gene_96:5.96550006314351,gene_50-gene_78:3.00460149805169,,
VIRSorter_637000589_NC_008255,3702,VIRSorter_637000589_NC_008255-gene_1063-gene_1162,100,3,,,,gene_1063-gene_1162:6.36892943547361,gene_1114-gene_1129:2.14248576884689,,
VIRSorter_637000589_NC_008255,3702,VIRSorter_637000589_NC_008255-gene_2191-gene_2296,106,3,,,,gene_2197-gene_2296:9.05814385902254,gene_2191-gene_2290:5.12678515952864,,
VIRSorter_637000589_NC_008255,3702,VIRSorter_637000589_NC_008255-gene_2821-gene_2849,29,3,,,,gene_2821-gene_2849:7.55375063804951,gene_2821-gene_2848:4.49533018804998,,
VIRSorter_637000589_NC_008255,3702,VIRSorter_637000589_NC_008255-gene_477-gene_539,63,3,,,,gene_477-gene_539:6.25675778611230,gene_477-gene_539:2.63294706656299,,
VIRSorter_637000606_NC_008312,4931,VIRSorter_637000606_NC_008312-gene_1114-gene_1208,95,3,,,,gene_1114-gene_1200:10.45181363959308,gene_1114-gene_1208:6.76439481655307,,
VIRSorter_637000606_NC_008312,4931,VIRSorter_637000606_NC_008312-gene_1286-gene_1382,97,3,,,,gene_1286-gene_1382:5.64909670986628,,,gene_1286-gene_1360:7.90280821081923
VIRSorter_637000606_NC_008312,4931,VIRSorter_637000606_NC_008312-gene_282-gene_299,18,3,,,,gene_282-gene_299:6.63870182381495,gene_282-gene_299:6.63870182381495,,gene_282-gene_299:12.35280585208734
VIRSorter_637000606_NC_008312,4931,VIRSorter_637000606_NC_008312-gene_3386-gene_3484,99,3,,,,gene_3386-gene_3484:9.19985136243585,gene_3386-gene_3484:2.36125549271318,,
VIRSorter_637000606_NC_008312,4931,VIRSorter_637000606_NC_008312-gene_4076-gene_4144,69,3,,,,gene_4076-gene_4144:16.82912799112060,gene_4083-gene_4123:13.53991733217294,,
VIRSorter_637000606_NC_008312,4931,VIRSorter_637000606_NC_008312-gene_4711-gene_4800,90,3,,,,gene_4711-gene_4800:10.30103363410126,gene_4711-gene_4800:5.32261239193133,,
VIRSorter_637000608_NC_008319,2606,VIRSorter_637000608_NC_008319-gene_1551-gene_1652,102,3,,,,gene_1553-gene_1652:9.21331801862979,gene_1551-gene_1648:5.70956288823003,,gene_1588-gene_1647:3.64967783686716
VIRSorter_637000608_NC_008319,2606,VIRSorter_637000608_NC_008319-gene_2088-gene_2162,75,3,,,,gene_2088-gene_2162:6.66039010037716,gene_2126-gene_2162:6.52427430279168,,gene_2124-gene_2162:5.62182785744221
VIRSorter_637000608_NC_008319,2606,VIRSorter_637000608_NC_008319-gene_2428-gene_2526,99,3,,,,gene_2428-gene_2526:7.40940826753549,gene_2428-gene_2439:2.82467525211485,,gene_2489-gene_2515:3.99015744668116
VIRSorter_637000608_NC_008319,2606,VIRSorter_637000608_NC_008319-gene_558-gene_657,100,3,,,,gene_558-gene_657:13.77108959990226,gene_558-gene_657:5.28195931913590,,
VIRSorter_637000608_NC_008319,2606,VIRSorter_637000608_NC_008319-gene_716-gene_809,94,3,,,,gene_729-gene_809:9.45636812002817,gene_716-gene_809:7.97856420658011,,gene_756-gene_809:3.95030879548187
VIRSorter_637000608_NC_008319,2606,VIRSorter_637000608_NC_008319-gene_939-gene_1019,81,3,,,,gene_939-gene_1019:12.79960212571159,gene_961-gene_1015:9.35025071984562,,
VIRSorter_637000611_NC_008322,4119,VIRSorter_637000611_NC_008322-gene_1040-gene_1074,35,3,,,,gene_1040-gene_1074:6.26454001946459,gene_1043-gene_1074:4.56256302690218,,
VIRSorter_637000619_NC_008347,3162,VIRSorter_637000619_NC_008347-gene_509-gene_603,95,3,,,,gene_509-gene_603:5.03708428390559,gene_509-gene_602:2.90365956245644,,
VIRSorter_638366418_NZ_AANA01000001,2158,VIRSorter_638366418_NZ_AANA01000001-gene_1437-gene_1454,18,3,,,,gene_1437-gene_1454:5.16082089946891,gene_1441-gene_1454:2.53798864291594,,
VIRSorter_639633066_NC_008571,3376,VIRSorter_639633066_NC_008571-gene_2377-gene_2437,61,3,,,,gene_2377-gene_2437:12.50387662343079,gene_2377-gene_2437:8.67413499870156,,
VIRSorter_639633066_NC_008571,3376,VIRSorter_639633066_NC_008571-gene_796-gene_879,84,3,,,,gene_796-gene_879:22.25361184152982,gene_797-gene_845:8.94501653997212,,
VIRSorter_639633068_NC_008576,3948,VIRSorter_639633068_NC_008576-gene_2294-gene_2394,101,3,,,,gene_2295-gene_2394:9.74526362752847,gene_2348-gene_2394:4.14168232287704;gene_2294-gene_2310:6.05390885601541,,
VIRSorter_639633099_NC_008711,4260,VIRSorter_639633099_NC_008711-gene_3189-gene_3244,56,3,,,,gene_3189-gene_3244:6.90427430629226,gene_3215-gene_3235:3.86440269189799,,
VIRSorter_640069312_NC_008820,2449,VIRSorter_640069312_NC_008820-gene_244-gene_322,79,3,,,,gene_244-gene_322:4.94811834872452,gene_244-gene_322:3.66420249831873,,
VIRSorter_640069312_NC_008820,2449,VIRSorter_640069312_NC_008820-gene_847-gene_920,74,3,,,,gene_847-gene_920:10.16856907560986,gene_847-gene_912:7.89206640130032,,gene_847-gene_913:10.97082355070282
VIRSorter_640069312_NC_008820,2449,VIRSorter_640069312_NC_008820-gene_936-gene_1035,100,3,,,,gene_936-gene_1035:18.09938030483329,gene_937-gene_1035:14.96588095506600,,
VIRSorter_640753031_NC_009663,2560,VIRSorter_640753031_NC_009663-gene_2078-gene_2108,31,3,,,,gene_2078-gene_2108:7.64225850771291,gene_2078-gene_2108:7.64225850771291,,
VIRSorter_640753031_NC_009663,2560,VIRSorter_640753031_NC_009663-gene_717-gene_815,99,3,,,,gene_717-gene_815:8.78100029453685,gene_717-gene_808:3.37169801460213,,
VIRSorter_641522729_NC_010674,3507,VIRSorter_641522729_NC_010674-gene_1541-gene_1634,94,3,,,,gene_1541-gene_1634:13.17954252273100,gene_1541-gene_1594:11.72074851221962,,
VIRSorter_641522729_NC_010674,3507,VIRSorter_641522729_NC_010674-gene_3380-gene_3466,87,3,,,,gene_3380-gene_3466:2.48497218184009,,,gene_3402-gene_3418:11.50276202932945
VIRSorter_642555184_NC_010831,2480,VIRSorter_642555184_NC_010831-gene_1829-gene_1927,99,3,,,,gene_1829-gene_1927:3.20058654416934,,gene_1862-gene_1911:2.31601719859499,gene_1879-gene_1914:12.69034348666989
VIRSorter_642555224_NC_011138,3936,VIRSorter_642555224_NC_011138-gene_3586-gene_3619,34,3,,,,gene_3586-gene_3619:9.28776903067972,gene_3586-gene_3618:5.14602215444439,,
VIRSorter_643348578_NC_011566,4565,VIRSorter_643348578_NC_011566-gene_2857-gene_2879,23,3,,,,gene_2857-gene_2879:5.07645914503999,gene_2857-gene_2878:4.45378681048289,,
VIRSorter_643692025_NC_012108,4785,VIRSorter_643692025_NC_012108-gene_1861-gene_1913,53,3,,,,gene_1861-gene_1896:9.13725850016869,gene_1862-gene_1913:2.54700214448398,,
