Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_2593405670_Gsub_Geoalkalibacter_subterraneus_chromosome_1,3317,VIRSorter_2593405670_Gsub_Geoalkalibacter_subterraneus_chromosome_1-gene_180-gene_229,50,3,,,,gene_180-gene_229:10.84763913730760,gene_180-gene_229:3.46950282323804,,
VIRSorter_2596606548_LY15DRAFT_scaffold00003_3-circular,779,VIRSorter_2596606548_LY15DRAFT_scaffold00003_3-circular-gene_521-gene_621,101,3,,,,gene_521-gene_619:14.26224756973482,gene_524-gene_621:11.44752678350463,,
VIRSorter_2596658995_LX98DRAFT_unitig_0_quiver_1,4162,VIRSorter_2596658995_LX98DRAFT_unitig_0_quiver_1-gene_1318-gene_1455,138,3,,,,gene_1318-gene_1417:4.80773953099509,gene_1357-gene_1455:2.75065122009032,,
VIRSorter_2596658995_LX98DRAFT_unitig_0_quiver_1,4162,VIRSorter_2596658995_LX98DRAFT_unitig_0_quiver_1-gene_923-gene_1015,93,3,,,,gene_923-gene_1015:5.13177573781358,gene_923-gene_1015:3.34356564765626,,
VIRSorter_2597512639_Ga0036914_gi564132530_1,3993,VIRSorter_2597512639_Ga0036914_gi564132530_1-gene_1826-gene_1849,24,3,,,,gene_1826-gene_1849:6.73309179651524,gene_1833-gene_1846:3.68853854764774,,
VIRSorter_2597512639_Ga0036914_gi564132530_1,3993,VIRSorter_2597512639_Ga0036914_gi564132530_1-gene_3097-gene_3192,96,3,,,,gene_3097-gene_3192:21.07954883680740,gene_3097-gene_3192:14.59175161763227,,gene_3114-gene_3184:3.90853603417263
VIRSorter_2597512639_Ga0036914_gi564132530_1,3993,VIRSorter_2597512639_Ga0036914_gi564132530_1-gene_3202-gene_3264,63,3,,,,gene_3202-gene_3264:10.62110732252155,gene_3216-gene_3264:8.14261198827549,,
VIRSorter_2623653017_Ga0070606_12,6364,VIRSorter_2623653017_Ga0070606_12-gene_2895-gene_2949,55,3,,,,gene_2895-gene_2949:6.37815521035133,gene_2895-gene_2949:4.71600263439071,,
VIRSorter_2627901690_Ga0074568_11,4940,VIRSorter_2627901690_Ga0074568_11-gene_1367-gene_1441,75,3,,,,gene_1367-gene_1441:3.55455763995995,,,gene_1367-gene_1441:7.90200750377338
VIRSorter_2627901690_Ga0074568_11,4940,VIRSorter_2627901690_Ga0074568_11-gene_1519-gene_1613,95,3,,,,gene_1527-gene_1613:7.94312348104223,gene_1519-gene_1613:5.85445202847771,,
VIRSorter_2627901690_Ga0074568_11,4940,VIRSorter_2627901690_Ga0074568_11-gene_2434-gene_2449,16,3,,,,gene_2434-gene_2449:4.91539476878775,gene_2434-gene_2449:4.91539476878775,,gene_2434-gene_2449:10.35200514504149
VIRSorter_2627901690_Ga0074568_11,4940,VIRSorter_2627901690_Ga0074568_11-gene_2864-gene_2952,89,3,,,,gene_2864-gene_2952:8.09626698003007,gene_2864-gene_2952:5.35849919119259,,
VIRSorter_2627901690_Ga0074568_11,4940,VIRSorter_2627901690_Ga0074568_11-gene_3540-gene_3585,46,3,,,,gene_3540-gene_3585:15.80495227344156,gene_3540-gene_3580:12.76414708936359,,
VIRSorter_2634507257_Ga0074742_11,3909,VIRSorter_2634507257_Ga0074742_11-gene_1044-gene_1129,86,3,,,,gene_1044-gene_1129:6.89837756229581,gene_1044-gene_1087:5.54765744212205,,
VIRSorter_2634507257_Ga0074742_11,3909,VIRSorter_2634507257_Ga0074742_11-gene_2499-gene_2536,38,3,,,,gene_2499-gene_2536:5.29444809678146,gene_2499-gene_2532:4.16139994180493,,
VIRSorter_2639810182_Ga0081965_11,2758,VIRSorter_2639810182_Ga0081965_11-gene_1933-gene_1978,46,3,,,,gene_1933-gene_1978:9.80415096638290,gene_1952-gene_1976:9.15842675740440,,
VIRSorter_2645740654_Ga0046402_11,3121,VIRSorter_2645740654_Ga0046402_11-gene_1981-gene_2048,68,3,,,,gene_1981-gene_2048:8.75967000279847,gene_1981-gene_2048:2.22941258683006,,
VIRSorter_2648511474_Ga0072975_1138-circular,35,VIRSorter_2648511474_Ga0072975_1138-circular-gene_9-gene_32,24,3,,,,gene_9-gene_32:5.87517361944751,gene_9-gene_32:5.87517361944751,,
VIRSorter_2648511488_Ga0072975_1155-circular,33,VIRSorter_2648511488_Ga0072975_1155-circular-gene_2-gene_22,21,3,,,,gene_2-gene_22:7.94686995143541,gene_7-gene_19:6.10563281457417,,
VIRSorter_2654591743_Ga0102989_11,3044,VIRSorter_2654591743_Ga0102989_11-gene_1590-gene_1622,33,3,,,,gene_1590-gene_1622:12.51595709015761,gene_1590-gene_1622:2.80251666425689,,
VIRSorter_2654617997_SPSPH_contig000001,2311,VIRSorter_2654617997_SPSPH_contig000001-gene_1767-gene_1798,32,3,,,,gene_1767-gene_1798:9.02929092412282,gene_1772-gene_1798:2.65165918796353,,gene_1773-gene_1794:2.37075921840828
VIRSorter_2667536837_Ga0104699_11,3496,VIRSorter_2667536837_Ga0104699_11-gene_1934-gene_1962,29,3,,,,gene_1934-gene_1962:5.78573180235310,gene_1934-gene_1957:4.08726167659162,,
VIRSorter_2667536837_Ga0104699_11,3496,VIRSorter_2667536837_Ga0104699_11-gene_7-gene_79,73,3,,,,gene_7-gene_79:14.94600051143810,gene_7-gene_69:9.74800740600664,,
VIRSorter_2667541873_Ga0114896_11,3968,VIRSorter_2667541873_Ga0114896_11-gene_2459-gene_2545,87,3,,,,gene_2459-gene_2545:8.77717206919079,gene_2459-gene_2545:5.28972381232553,,
VIRSorter_2667541873_Ga0114896_11,3968,VIRSorter_2667541873_Ga0114896_11-gene_3410-gene_3448,39,3,,,,gene_3410-gene_3448:9.11199488309832,gene_3410-gene_3448:9.11199488309832,,
VIRSorter_2684693078_Ga0125241_11,3936,VIRSorter_2684693078_Ga0125241_11-gene_2209-gene_2235,27,3,,,,gene_2209-gene_2235:5.80069644440443,gene_2209-gene_2235:5.80069644440443,,
VIRSorter_2684693205_Ga0125226_11,5442,VIRSorter_2684693205_Ga0125226_11-gene_2560-gene_2580,21,3,,,,gene_2560-gene_2580:8.17397990179492,gene_2560-gene_2577:2.88827536780316,,
VIRSorter_2687462438_Ga0114897_11,3403,VIRSorter_2687462438_Ga0114897_11-gene_2893-gene_2992,100,3,,,,gene_2893-gene_2992:14.07193876008115,gene_2943-gene_2987:7.08561376749698,,
VIRSorter_2687462438_Ga0114897_11,3403,VIRSorter_2687462438_Ga0114897_11-gene_3012-gene_3118,107,3,,,,gene_3019-gene_3118:55.73407473996881,gene_3012-gene_3111:33.53607601552231,,
VIRSorter_2687462438_Ga0114897_11,3403,VIRSorter_2687462438_Ga0114897_11-gene_420-gene_459,40,3,,,,gene_420-gene_452:14.22780631617128,gene_422-gene_459:9.82234955853336,,
VIRSorter_2690318780_Ga0045920_11,3514,VIRSorter_2690318780_Ga0045920_11-gene_1547-gene_1599,53,3,,,,gene_1547-gene_1599:10.33854557932348,gene_1547-gene_1599:10.33854557932348,,
VIRSorter_637000095_NC_002967,2590,VIRSorter_637000095_NC_002967-gene_1653-gene_1740,88,3,,,,gene_1653-gene_1740:18.04310024588652,gene_1663-gene_1740:14.76567399475599,,
VIRSorter_637000095_NC_002967,2590,VIRSorter_637000095_NC_002967-gene_467-gene_542,76,3,,,,gene_467-gene_542:7.02590844036796,gene_469-gene_542:6.14130540878989,,
VIRSorter_637000152_NC_003869,2699,VIRSorter_637000152_NC_003869-gene_1957-gene_2055,99,3,,,,gene_1957-gene_2055:17.11658404322299,gene_1957-gene_2050:7.02004929163920,,
VIRSorter_637000152_NC_003869,2699,VIRSorter_637000152_NC_003869-gene_2625-gene_2667,43,3,,,,gene_2625-gene_2667:5.20139322027276,gene_2634-gene_2664:2.75374350435802,,
VIRSorter_637000233_NC_005027,5269,VIRSorter_637000233_NC_005027-gene_1-gene_28,28,3,,,,gene_1-gene_28:12.80963613647231,gene_1-gene_28:9.11705159719572,,
VIRSorter_637000233_NC_005027,5269,VIRSorter_637000233_NC_005027-gene_1561-gene_1633,73,3,,,,gene_1561-gene_1633:5.39157432807586,gene_1561-gene_1633:3.35965985582320,,
VIRSorter_637000233_NC_005027,5269,VIRSorter_637000233_NC_005027-gene_4489-gene_4588,100,3,,,,gene_4489-gene_4588:5.30572738026259,gene_4489-gene_4588:5.30572738026259,,
VIRSorter_637000383_NC_007298,4285,VIRSorter_637000383_NC_007298-gene_2241-gene_2337,97,3,,,,gene_2241-gene_2337:8.77731146616373,gene_2241-gene_2335:4.67298598331093,,
VIRSorter_637000383_NC_007298,4285,VIRSorter_637000383_NC_007298-gene_2543-gene_2625,83,3,,,,gene_2543-gene_2625:12.51135288318634,gene_2545-gene_2623:2.72229495141864,,
VIRSorter_637000383_NC_007298,4285,VIRSorter_637000383_NC_007298-gene_2729-gene_2760,32,3,,,,gene_2729-gene_2760:10.17447037045393,gene_2730-gene_2759:5.09920506522478,,
VIRSorter_637000383_NC_007298,4285,VIRSorter_637000383_NC_007298-gene_789-gene_814,26,3,,,,gene_789-gene_814:9.60735389330576,gene_790-gene_808:2.29149626419611,,
VIRSorter_637000420_NC_007484,3234,VIRSorter_637000420_NC_007484-gene_386-gene_472,87,3,,,,gene_386-gene_472:8.86736577052834,,,gene_404-gene_472:5.92478970387758
VIRSorter_637000441_NC_007516,2824,VIRSorter_637000441_NC_007516-gene_1086-gene_1155,70,3,,,,gene_1086-gene_1155:15.47534926588746,gene_1092-gene_1151:10.17223425486224,,gene_1087-gene_1151:12.45083234554818
VIRSorter_637000441_NC_007516,2824,VIRSorter_637000441_NC_007516-gene_1283-gene_1297,15,3,,,,gene_1283-gene_1297:4.50165661087658,gene_1283-gene_1297:4.50165661087658,,
VIRSorter_637000441_NC_007516,2824,VIRSorter_637000441_NC_007516-gene_1546-gene_1648,103,3,,,,gene_1549-gene_1648:20.38647497906397,gene_1546-gene_1643:16.59854030076660,,
VIRSorter_637000441_NC_007516,2824,VIRSorter_637000441_NC_007516-gene_1720-gene_1755,36,3,,,,gene_1720-gene_1755:4.38369862330590,gene_1720-gene_1755:4.38369862330590,,
VIRSorter_637000441_NC_007516,2824,VIRSorter_637000441_NC_007516-gene_1872-gene_1892,21,3,,,,gene_1872-gene_1892:6.58191214169143,gene_1872-gene_1892:6.58191214169143,,
VIRSorter_637000441_NC_007516,2824,VIRSorter_637000441_NC_007516-gene_1976-gene_2039,64,3,,,,gene_1976-gene_2039:6.10318350258674,gene_1976-gene_2015:2.83183359973605,,
VIRSorter_637000441_NC_007516,2824,VIRSorter_637000441_NC_007516-gene_2596-gene_2707,112,3,,,,gene_2609-gene_2707:4.02351250858237,gene_2596-gene_2622:2.56271097797685,,
VIRSorter_637000441_NC_007516,2824,VIRSorter_637000441_NC_007516-gene_969-gene_1002,34,3,,,,gene_969-gene_1002:10.15139145297276,gene_974-gene_1002:5.88006289928019,,
VIRSorter_637000462_NC_007626,4731,VIRSorter_637000462_NC_007626-gene_991-gene_1090,100,3,,,,gene_991-gene_1090:8.61761505668399,gene_991-gene_1090:7.26014149622240,,
VIRSorter_637000495_NC_007778,4806,VIRSorter_637000495_NC_007778-gene_3379-gene_3401,23,3,,,,gene_3379-gene_3401:4.62414104212210,gene_3380-gene_3396:2.33287641820852,,
VIRSorter_637000530_NC_007958,4508,VIRSorter_637000530_NC_007958-gene_2152-gene_2221,70,3,,,,gene_2152-gene_2221:9.57182613625515,gene_2152-gene_2221:7.90008552256621,,
VIRSorter_637000540_NC_007973,3636,VIRSorter_637000540_NC_007973-gene_1996-gene_2030,35,3,,,,gene_1996-gene_2030:5.76244323886460,gene_1999-gene_2030:2.21824470101063,,
VIRSorter_637000540_NC_007973,3636,VIRSorter_637000540_NC_007973-gene_2842-gene_2868,27,3,,,,gene_2842-gene_2868:4.61343457153574,gene_2842-gene_2863:2.90918928239659,,
VIRSorter_637000589_NC_008255,3702,VIRSorter_637000589_NC_008255-gene_1114-gene_1139,26,3,,,,gene_1114-gene_1139:4.03299650085362,gene_1114-gene_1132:2.35588445987103,,
VIRSorter_637000589_NC_008255,3702,VIRSorter_637000589_NC_008255-gene_2191-gene_2290,100,3,,,,gene_2191-gene_2290:5.46092686336876,gene_2191-gene_2290:4.27465304478064,,
VIRSorter_637000589_NC_008255,3702,VIRSorter_637000589_NC_008255-gene_2821-gene_2849,29,3,,,,gene_2821-gene_2849:5.76048783868826,gene_2821-gene_2848:4.03811171191983,,
VIRSorter_637000589_NC_008255,3702,VIRSorter_637000589_NC_008255-gene_477-gene_539,63,3,,,,gene_477-gene_539:4.77341592916768,gene_477-gene_539:2.04106928555758,,
VIRSorter_637000606_NC_008312,4931,VIRSorter_637000606_NC_008312-gene_1114-gene_1208,95,3,,,,gene_1114-gene_1200:7.94392418808808,gene_1114-gene_1208:5.85525273552356,,
VIRSorter_637000606_NC_008312,4931,VIRSorter_637000606_NC_008312-gene_1286-gene_1382,97,3,,,,gene_1286-gene_1382:3.60832491356822,,,gene_1286-gene_1360:7.90280821081923
VIRSorter_637000606_NC_008312,4931,VIRSorter_637000606_NC_008312-gene_282-gene_299,18,3,,,,gene_282-gene_299:6.23661917880188,gene_282-gene_299:6.23661917880188,,gene_282-gene_299:12.35280585208734
VIRSorter_637000606_NC_008312,4931,VIRSorter_637000606_NC_008312-gene_3386-gene_3484,99,3,,,,gene_3386-gene_3484:4.94779180479538,gene_3386-gene_3484:2.15080679492910,,
VIRSorter_637000606_NC_008312,4931,VIRSorter_637000606_NC_008312-gene_4078-gene_4123,46,3,,,,gene_4078-gene_4123:15.80575298048741,gene_4083-gene_4123:12.76494779640944,,
VIRSorter_637000606_NC_008312,4931,VIRSorter_637000606_NC_008312-gene_4711-gene_4800,90,3,,,,gene_4711-gene_4800:8.53718839799416,gene_4711-gene_4800:5.76660341683529,,
VIRSorter_637000608_NC_008319,2606,VIRSorter_637000608_NC_008319-gene_1551-gene_1652,102,3,,,,gene_1553-gene_1652:6.23471575563068,gene_1551-gene_1648:4.84582375064991,,gene_1588-gene_1647:3.64967783686716
VIRSorter_637000608_NC_008319,2606,VIRSorter_637000608_NC_008319-gene_2126-gene_2163,38,3,,,,gene_2126-gene_2163:6.49489791148484,gene_2132-gene_2158:5.98287130540765,,
VIRSorter_637000608_NC_008319,2606,VIRSorter_637000608_NC_008319-gene_2428-gene_2526,99,3,,,,gene_2428-gene_2526:4.63554041907395,gene_2428-gene_2439:2.55662015543948,,gene_2489-gene_2515:3.99015744668116
VIRSorter_637000608_NC_008319,2606,VIRSorter_637000608_NC_008319-gene_558-gene_657,100,3,,,,gene_558-gene_657:7.52322819608178,gene_558-gene_657:5.01448929587120,,
VIRSorter_637000608_NC_008319,2606,VIRSorter_637000608_NC_008319-gene_729-gene_809,81,3,,,,gene_729-gene_809:7.77009493344760,gene_729-gene_809:7.04050047814001,,gene_756-gene_809:3.95030879548187
VIRSorter_637000608_NC_008319,2606,VIRSorter_637000608_NC_008319-gene_957-gene_1015,59,3,,,,gene_957-gene_1015:10.65141393618091,gene_961-gene_1015:8.57251826093357,,
VIRSorter_637000611_NC_008322,4119,VIRSorter_637000611_NC_008322-gene_1040-gene_1074,35,3,,,,gene_1040-gene_1074:5.70750827044753,gene_1043-gene_1074:4.07225197383146,,
VIRSorter_638366418_NZ_AANA01000001,2158,VIRSorter_638366418_NZ_AANA01000001-gene_1438-gene_1454,17,3,,,,gene_1438-gene_1454:4.15092727808624,gene_1441-gene_1454:2.25310795093179,,
VIRSorter_639279322_NC_008435,4990,VIRSorter_639279322_NC_008435-gene_2190-gene_2204,15,3,,,,gene_2190-gene_2204:4.25076122891584,gene_2190-gene_2204:2.51359497748192,,
VIRSorter_639279322_NC_008435,4990,VIRSorter_639279322_NC_008435-gene_2445-gene_2544,100,3,,,,gene_2445-gene_2544:11.51983453566758,gene_2445-gene_2544:10.76173116262299,,
VIRSorter_639633066_NC_008571,3376,VIRSorter_639633066_NC_008571-gene_2377-gene_2437,61,3,,,,gene_2377-gene_2437:10.61279100804060,gene_2377-gene_2437:7.02661762284165,,
VIRSorter_639633066_NC_008571,3376,VIRSorter_639633066_NC_008571-gene_2377-gene_2446,70,3,,,,gene_2377-gene_2446:9.67778805149914,gene_2377-gene_2437:7.00860118313071,,
VIRSorter_639633066_NC_008571,3376,VIRSorter_639633066_NC_008571-gene_797-gene_845,49,3,,,,gene_797-gene_845:11.39350787452505,gene_797-gene_845:8.21659834096925,,
VIRSorter_639633068_NC_008576,3948,VIRSorter_639633068_NC_008576-gene_2294-gene_2394,101,3,,,,gene_2295-gene_2394:6.68688359742839,gene_2348-gene_2394:4.39028099472297;gene_2294-gene_2310:5.67416413572529,,
VIRSorter_639633069_NC_008577,4238,VIRSorter_639633069_NC_008577-gene_1844-gene_1872,29,3,,,,gene_1844-gene_1872:5.70095099248542,gene_1846-gene_1870:3.40464441935206,,
VIRSorter_639633080_NC_008609,3698,VIRSorter_639633080_NC_008609-gene_160-gene_253,94,3,,,,gene_160-gene_253:16.27085745704792,gene_160-gene_253:5.58096080015302,,gene_173-gene_194:2.16271240918508
VIRSorter_639633098_NC_008709,3834,VIRSorter_639633098_NC_008709-gene_2610-gene_2648,39,3,,,,gene_2610-gene_2648:4.85590349206262,gene_2610-gene_2648:2.22097840096309,,
VIRSorter_639633108_NC_008751,3028,VIRSorter_639633108_NC_008751-gene_1063-gene_1120,58,3,,,,gene_1063-gene_1120:19.13358651256131,gene_1063-gene_1111:4.63674848527978,,
VIRSorter_640069312_NC_008820,2449,VIRSorter_640069312_NC_008820-gene_1641-gene_1710,70,3,,,,gene_1641-gene_1710:6.60316701963776,gene_1641-gene_1710:3.12799920089870,,
VIRSorter_640069312_NC_008820,2449,VIRSorter_640069312_NC_008820-gene_244-gene_322,79,3,,,,gene_244-gene_322:4.19761874822302,gene_244-gene_322:2.96943245899935,,
VIRSorter_640069312_NC_008820,2449,VIRSorter_640069312_NC_008820-gene_847-gene_912,66,3,,,,gene_847-gene_912:8.74490086446964,gene_847-gene_912:7.09417395603257,,
VIRSorter_640069312_NC_008820,2449,VIRSorter_640069312_NC_008820-gene_936-gene_1035,100,3,,,,gene_936-gene_1035:15.90000116359793,gene_937-gene_1035:13.74328005855523,,
VIRSorter_640069313_NC_008825,3896,VIRSorter_640069313_NC_008825-gene_1862-gene_1886,25,3,,,,gene_1862-gene_1886:7.36835974034013,gene_1862-gene_1886:2.35783217511141,,
VIRSorter_640069322_NC_009012,3446,VIRSorter_640069322_NC_009012-gene_1130-gene_1223,94,3,,,,gene_1130-gene_1223:8.28538494280375,gene_1151-gene_1223:5.57837279725373,,
VIRSorter_640069350_NC_009138,3233,VIRSorter_640069350_NC_009138-gene_2802-gene_2830,29,3,,,,gene_2802-gene_2830:11.66519601029088,gene_2804-gene_2830:7.22446957266128,,
VIRSorter_640427133_NC_009380,4772,VIRSorter_640427133_NC_009380-gene_2013-gene_2129,117,3,,,,gene_2013-gene_2093:8.25471481742712,gene_2032-gene_2129:3.99366091584309,,
VIRSorter_640427133_NC_009380,4772,VIRSorter_640427133_NC_009380-gene_4132-gene_4176,45,3,,,,gene_4136-gene_4176:11.44419027286714,gene_4132-gene_4176:4.18116612344204,,
VIRSorter_640427146_NC_009437,2888,VIRSorter_640427146_NC_009437-gene_1439-gene_1519,81,3,,,,gene_1439-gene_1519:13.46244822265213,gene_1442-gene_1519:7.12879382222786,,
VIRSorter_640427146_NC_009437,2888,VIRSorter_640427146_NC_009437-gene_2693-gene_2775,83,3,,,,gene_2693-gene_2775:11.82767499946938,gene_2694-gene_2774:4.93539199395135,,
VIRSorter_640753031_NC_009663,2560,VIRSorter_640753031_NC_009663-gene_2078-gene_2108,31,3,,,,gene_2078-gene_2108:7.09026580483034,gene_2078-gene_2108:7.09026580483034,,
VIRSorter_640753031_NC_009663,2560,VIRSorter_640753031_NC_009663-gene_717-gene_808,92,3,,,,gene_717-gene_808:4.95313631987484,gene_717-gene_808:3.19114347481083,,
VIRSorter_640753032_NC_009664,4588,VIRSorter_640753032_NC_009664-gene_2273-gene_2323,51,3,,,,gene_2273-gene_2323:14.80442634983383,gene_2273-gene_2323:12.38867543855435,,
VIRSorter_640753032_NC_009664,4588,VIRSorter_640753032_NC_009664-gene_2359-gene_2455,97,3,,,,gene_2359-gene_2455:24.68373775925653,gene_2359-gene_2455:22.57069614797756,,
VIRSorter_640753032_NC_009664,4588,VIRSorter_640753032_NC_009664-gene_2630-gene_2709,80,3,,,,gene_2630-gene_2709:4.32375992485266,gene_2630-gene_2709:4.32375992485266,,
VIRSorter_640753032_NC_009664,4588,VIRSorter_640753032_NC_009664-gene_2783-gene_2882,100,3,,,,gene_2783-gene_2882:6.62079802882190,gene_2787-gene_2882:4.42750854977903,,
VIRSorter_640753059_NC_009720,4979,VIRSorter_640753059_NC_009720-gene_226-gene_275,50,3,,,,gene_226-gene_275:4.07692763305175,gene_226-gene_275:3.29071366219228,,
VIRSorter_640753059_NC_009720,4979,VIRSorter_640753059_NC_009720-gene_3532-gene_3555,24,3,,,,gene_3532-gene_3555:8.25534383891116,gene_3532-gene_3554:4.60861123926160,,
VIRSorter_640753064_NC_009767,4584,VIRSorter_640753064_NC_009767-gene_1955-gene_1979,25,3,,,,gene_1955-gene_1979:4.55353929367893,gene_1955-gene_1976:4.04452895637218,,
VIRSorter_641228474_NC_008025,2389,VIRSorter_641228474_NC_008025-gene_1380-gene_1394,15,3,,,,gene_1380-gene_1394:4.57584949503889,gene_1380-gene_1391:2.59521394058647,,
VIRSorter_641228480_NC_009922,3007,VIRSorter_641228480_NC_009922-gene_1693-gene_1727,35,3,,,,gene_1693-gene_1727:5.84630537341254,,,gene_1708-gene_1723:4.94940979952690
VIRSorter_641228480_NC_009922,3007,VIRSorter_641228480_NC_009922-gene_1927-gene_2026,100,3,,,,gene_1927-gene_2026:20.35869130116334,gene_1930-gene_2026:14.35363322214364,,
VIRSorter_641228480_NC_009922,3007,VIRSorter_641228480_NC_009922-gene_2339-gene_2359,21,3,,,,gene_2339-gene_2359:4.99468636686890,gene_2339-gene_2359:2.41853589022837,,
VIRSorter_641228481_NC_009925,5734,VIRSorter_641228481_NC_009925-gene_5203-gene_5301,99,3,,,,gene_5203-gene_5301:6.12013481707811,gene_5208-gene_5275:4.60627887603725,,
VIRSorter_641228495_NC_009953,5169,VIRSorter_641228495_NC_009953-gene_1955-gene_2054,100,3,,,,gene_1955-gene_2054:11.50436404864459,gene_1961-gene_2053:5.66914618189881,,
VIRSorter_641228495_NC_009953,5169,VIRSorter_641228495_NC_009953-gene_3046-gene_3144,99,3,,,,gene_3046-gene_3144:6.81078731167207,gene_3046-gene_3144:4.33357545107490,,
VIRSorter_641228495_NC_009953,5169,VIRSorter_641228495_NC_009953-gene_603-gene_642,40,3,,,,gene_603-gene_642:7.29112688955410,gene_603-gene_642:5.24675920148219,,
VIRSorter_641228544_NC_010175,4303,VIRSorter_641228544_NC_010175-gene_4012-gene_4077,66,3,,,,gene_4012-gene_4077:7.65645523145773,gene_4012-gene_4077:7.65645523145773,,
VIRSorter_641522611_NC_010296,5387,VIRSorter_641522611_NC_010296-gene_2909-gene_3026,118,3,,,,gene_2927-gene_3026:6.55030796092952,gene_2909-gene_2977:3.01701980508766,,gene_2927-gene_2964:3.58717256779611
VIRSorter_641522614_NC_010322,5476,VIRSorter_641522614_NC_010322-gene_1615-gene_1645,31,3,,,,gene_1615-gene_1645:6.75508735824401,gene_1615-gene_1645:5.55944330431126,,
VIRSorter_641522614_NC_010322,5476,VIRSorter_641522614_NC_010322-gene_4160-gene_4204,45,3,,,,gene_4160-gene_4204:8.94727632295829,gene_4160-gene_4202:5.82604899047041,,
VIRSorter_641522620_NC_010337,2842,VIRSorter_641522620_NC_010337-gene_19-gene_60,42,3,,,,gene_19-gene_60:7.58832352335134,gene_19-gene_51:2.83289508315535,,
VIRSorter_641522658_NC_010475,2794,VIRSorter_641522658_NC_010475-gene_1837-gene_1858,22,3,,,,gene_1837-gene_1858:9.12786877750962,gene_1837-gene_1858:5.64659594574603,,
VIRSorter_641522675_NC_010506,4963,VIRSorter_641522675_NC_010506-gene_1471-gene_1505,35,3,,,,gene_1471-gene_1505:11.97124067538656,gene_1471-gene_1505:11.97124067538656,,
VIRSorter_641522690_NC_010524,4400,VIRSorter_641522690_NC_010524-gene_2187-gene_2208,22,3,,,,gene_2187-gene_2208:5.44625678658192,gene_2188-gene_2206:3.59431248167945,,
VIRSorter_641522729_NC_010674,3507,VIRSorter_641522729_NC_010674-gene_1541-gene_1594,54,3,,,,gene_1541-gene_1594:10.88101076287895,gene_1541-gene_1594:10.88101076287895,,
VIRSorter_641782883_NZ_ABIZ01000001,6301,VIRSorter_641782883_NZ_ABIZ01000001-gene_1012-gene_1082,71,3,,,,gene_1012-gene_1082:7.42097319087475,gene_1012-gene_1081:2.71163321270326,,
VIRSorter_641782883_NZ_ABIZ01000001,6301,VIRSorter_641782883_NZ_ABIZ01000001-gene_1131-gene_1189,59,3,,,,gene_1131-gene_1189:10.26262310028401,gene_1157-gene_1187:7.98432250130319,,
VIRSorter_641782883_NZ_ABIZ01000001,6301,VIRSorter_641782883_NZ_ABIZ01000001-gene_1693-gene_1746,54,3,,,,gene_1693-gene_1746:20.61921071018093,gene_1693-gene_1746:13.95964251011040,,
VIRSorter_641782883_NZ_ABIZ01000001,6301,VIRSorter_641782883_NZ_ABIZ01000001-gene_1963-gene_2056,94,3,,,,gene_1963-gene_2056:5.34686766250796,gene_1967-gene_2056:3.19382262012443,,
VIRSorter_641782883_NZ_ABIZ01000001,6301,VIRSorter_641782883_NZ_ABIZ01000001-gene_2484-gene_2560,77,3,,,,gene_2484-gene_2560:4.93409251974418,gene_2484-gene_2560:3.61451266607378,,
VIRSorter_641782883_NZ_ABIZ01000001,6301,VIRSorter_641782883_NZ_ABIZ01000001-gene_3528-gene_3580,53,3,,,,gene_3528-gene_3580:17.15890405595363,gene_3528-gene_3580:14.58771317444828,,
VIRSorter_641782883_NZ_ABIZ01000001,6301,VIRSorter_641782883_NZ_ABIZ01000001-gene_3852-gene_3920,69,3,,,,gene_3852-gene_3920:28.39139638249224,gene_3862-gene_3920:19.40856398474684,,
VIRSorter_641782883_NZ_ABIZ01000001,6301,VIRSorter_641782883_NZ_ABIZ01000001-gene_3974-gene_4004,31,3,,,,gene_3974-gene_4004:12.66354293810793,gene_3974-gene_4004:4.38573444268949,,
VIRSorter_641782883_NZ_ABIZ01000001,6301,VIRSorter_641782883_NZ_ABIZ01000001-gene_5219-gene_5461,243,3,,,,gene_5242-gene_5341:47.86417632236532;gene_5366-gene_5461:7.48402697381347,gene_5219-gene_5318:44.56183278194671;gene_5328-gene_5417:10.71369107224466,,
VIRSorter_641782883_NZ_ABIZ01000001,6301,VIRSorter_641782883_NZ_ABIZ01000001-gene_834-gene_918,85,3,,,,gene_834-gene_918:17.05732436789257,gene_834-gene_918:12.45757021169990,,
VIRSorter_642555125_NC_010602,3367,VIRSorter_642555125_NC_010602-gene_2096-gene_2193,98,3,,,,gene_2096-gene_2193:21.21519932142401,gene_2096-gene_2193:14.78664232401779,,
VIRSorter_642555125_NC_010602,3367,VIRSorter_642555125_NC_010602-gene_2609-gene_2658,50,3,,,,gene_2609-gene_2658:4.24911243200342,gene_2609-gene_2658:2.71221666464122,,
VIRSorter_642555125_NC_010602,3367,VIRSorter_642555125_NC_010602-gene_2693-gene_2765,73,3,,,,gene_2711-gene_2765:4.21465445835462,gene_2693-gene_2765:2.92619003073240,,
VIRSorter_642555130_NC_010617,2365,VIRSorter_642555130_NC_010617-gene_902-gene_932,31,3,,,,gene_902-gene_930:5.95874272286553,gene_902-gene_932:2.81236923525011,,
