"Taxon.oid","Domain","Status","Genome.Name","IMG.Genome.ID","Phylum","Class","Order","Family","Genus","Species","NCBI.Taxon.ID","Strain","Cultured","Ecosystem","Ecosystem.Category","Ecosystem.Type","Ecosystem.Subtype","Genome.Size","Gene.Count","Scaffold.Count","GOLD.Analysis.Project.Type","GOLD.Sequencing.Strategy"
2693429795,"Bacteria","Permanent Draft","unclassified Bacteroidetes Bin 41",2693429795,"Bacteroidetes","unclassified","unclassified","unclassified","unclassified","unclassified",976,"","No","Environmental","Aquatic","Marine","Coastal",505660,452,23,"Genome from Metagenome","Metagenome"
2693429796,"Bacteria","Permanent Draft","unclassified Bacteroidetes Bin 64",2693429796,"Bacteroidetes","unclassified","unclassified","unclassified","unclassified","unclassified",976,"","No","Environmental","Aquatic","Marine","Coastal",1854287,1761,62,"Genome from Metagenome","Metagenome"
2654588133,"Bacteria","Draft","unclassified Candidatus Acetothermia bacterium from Orca Basin AC_391_D23",2654588133,"Candidatus Acetothermia","unclassified","unclassified","unclassified","Candidatus Acetothermum","unclassified",1446465,"AC_391_D23","No","Environmental","Aquatic","Marine","Oceanic",709508,750,39,"Single Cell Analysis (screened)","Whole Genome Sequencing"
2651870034,"Bacteria","Permanent Draft","unclassified Chloroflexi Bin 43",2651870034,"Chloroflexi","Dehalococcoidia","unclassified","unclassified","unclassified","unclassified",301297,"","No","Environmental","Aquatic","Marine","Coastal",2475308,2392,179,"Genome from Metagenome","Metagenome"
2651870035,"Bacteria","Permanent Draft","unclassified Chloroflexi Bin 43-1",2651870035,"Chloroflexi","Dehalococcoidia","unclassified","unclassified","unclassified","unclassified",301297,"","No","Environmental","Aquatic","Marine","Coastal",1972793,1882,69,"Genome from Metagenome","Metagenome"
2651870036,"Bacteria","Permanent Draft","unclassified Chloroflexi Bin 43-2",2651870036,"Chloroflexi","Dehalococcoidia","unclassified","unclassified","unclassified","unclassified",301297,"","No","Environmental","Aquatic","Marine","Coastal",2402386,2373,134,"Genome from Metagenome","Metagenome"
2651870044,"Bacteria","Permanent Draft","unclassified Chromatiales Bin 61",2651870044,"Proteobacteria","Gammaproteobacteria","Chromatiales","unclassified","unclassified","unclassified",135613,"","No","Environmental","Aquatic","Marine","Coastal",2675766,2683,227,"Genome from Metagenome","Metagenome"
2651870045,"Bacteria","Permanent Draft","unclassified Chromatiales Bin 61-2",2651870045,"Proteobacteria","Gammaproteobacteria","Chromatiales","unclassified","unclassified","unclassified",135613,"","No","Environmental","Aquatic","Marine","Coastal",1167519,1205,51,"Genome from Metagenome","Metagenome"
2651870028,"Bacteria","Permanent Draft","unclassified Flavobacteriaceae Bin 10",2651870028,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","unclassified","unclassified",49546,"","No","Environmental","Aquatic","Marine","Coastal",2095669,1938,77,"Genome from Metagenome","Metagenome"
2651870029,"Bacteria","Permanent Draft","unclassified Flavobacteriaceae Bin 37",2651870029,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","unclassified","unclassified",49546,"","No","Environmental","Aquatic","Marine","Coastal",777102,858,155,"Genome from Metagenome","Metagenome"
2693429800,"Bacteria","Permanent Draft","unclassified Gammaproteobacteria Bin 33",2693429800,"Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",1236,"","No","Environmental","Aquatic","Marine","Coastal",3533681,3848,755,"Genome from Metagenome","Metagenome"
2651870282,"Bacteria","Draft","Unclassified gammaproteobacterium REDSEA-S03_B5",2651870282,"Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",118884,"","No","Environmental","Aquatic","Marine","",1169618,1380,129,"Genome from Metagenome","Metagenome"
2651870283,"Bacteria","Draft","Unclassified gammaproteobacterium REDSEA-S08_B8",2651870283,"Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",118884,"","No","Environmental","Aquatic","Marine","",1230539,1504,235,"Genome from Metagenome","Metagenome"
2651870284,"Bacteria","Draft","Unclassified gammaproteobacterium REDSEA-S09_B13",2651870284,"Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",118884,"","No","Environmental","Aquatic","Marine","",2326655,2798,371,"Genome from Metagenome","Metagenome"
2651870285,"Bacteria","Draft","Unclassified gammaproteobacterium REDSEA-S12_B4",2651870285,"Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",118884,"","No","Environmental","Aquatic","Marine","",1304449,1540,146,"Genome from Metagenome","Metagenome"
2651870286,"Bacteria","Draft","Unclassified gammaproteobacterium REDSEA-S14_B7",2651870286,"Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",118884,"","No","Environmental","Aquatic","Marine","",2567725,2855,348,"Genome from Metagenome","Metagenome"
2651870287,"Bacteria","Draft","Unclassified gammaproteobacterium REDSEA-S15_B12",2651870287,"Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",118884,"","No","Environmental","Aquatic","Marine","",2987947,3227,309,"Genome from Metagenome","Metagenome"
2651870288,"Bacteria","Draft","Unclassified gammaproteobacterium REDSEA-S21_B8",2651870288,"Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",118884,"","No","Environmental","Aquatic","Marine","",2780643,3048,374,"Genome from Metagenome","Metagenome"
2651870289,"Bacteria","Draft","Unclassified gammaproteobacterium REDSEA-S26_B10",2651870289,"Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",118884,"","No","Environmental","Aquatic","Marine","",1444779,1799,345,"Genome from Metagenome","Metagenome"
2654587903,"Bacteria","Draft","Unclassified gammaproteobacterium REDSEA-S27_B14",2654587903,"Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",118884,"","No","Environmental","Aquatic","Marine","",1438683,1742,327,"Genome from Metagenome","Metagenome"
2651870290,"Bacteria","Draft","Unclassified gammaproteobacterium REDSEA-S33_B15",2651870290,"Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",118884,"","No","Environmental","Aquatic","Marine","",1543830,1853,372,"Genome from Metagenome","Metagenome"
2651870291,"Bacteria","Draft","Unclassified gammaproteobacterium REDSEA-S45_B9",2651870291,"Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",118884,"","No","Environmental","Aquatic","Marine","",2351628,2626,340,"Genome from Metagenome","Metagenome"
2651870056,"Bacteria","Permanent Draft","unclassified Gemmatimonadaceae Bin 42",2651870056,"Gemmatimonadetes","unclassified","unclassified","unclassified","unclassified","unclassified",142182,"","No","Environmental","Aquatic","Marine","Coastal",2568100,2513,244,"Genome from Metagenome","Metagenome"
2651870048,"Bacteria","Permanent Draft","unclassified Ignavibacteria Bin 51-2",2651870048,"Ignavibacteriae","Ignavibacteria","unclassified","unclassified","unclassified","unclassified",795747,"","No","Environmental","Aquatic","Marine","Coastal",136297,174,31,"Genome from Metagenome","Metagenome"
2651870047,"Bacteria","Permanent Draft","unclassified Ignavibacteria Bin 51_l",2651870047,"Ignavibacteriae","Ignavibacteria","unclassified","unclassified","unclassified","unclassified",795747,"","No","Environmental","Aquatic","Marine","Coastal",1250613,1213,15,"Genome from Metagenome","Metagenome"
2693429801,"Bacteria","Permanent Draft","unclassified Marinimicrobia Bin 45",2693429801,"Candidatus Marinimicrobia","unclassified","unclassified","unclassified","unclassified","unclassified",62680,"","No","Environmental","Aquatic","Marine","Coastal",2811623,2487,124,"Genome from Metagenome","Metagenome"
2651870052,"Bacteria","Permanent Draft","unclassified Marinimicrobia Bin 45-1",2651870052,"unclassified","unclassified","unclassified","unclassified","unclassified","unclassified",1783270,"","No","Environmental","Aquatic","Marine","Coastal",2410233,2235,144,"Genome from Metagenome","Metagenome"
2693429802,"Bacteria","Permanent Draft","unclassified Marinimicrobia Bin 45-2",2693429802,"Candidatus Marinimicrobia","unclassified","unclassified","unclassified","unclassified","unclassified",62680,"","No","Environmental","Aquatic","Marine","Coastal",2811444,2554,287,"Genome from Metagenome","Metagenome"
2651870051,"Bacteria","Permanent Draft","unclassified Marinimicrobia Bin 51",2651870051,"unclassified","unclassified","unclassified","unclassified","unclassified","unclassified",1783270,"","No","Environmental","Aquatic","Marine","Coastal",578802,686,115,"Genome from Metagenome","Metagenome"
2651870053,"Bacteria","Permanent Draft","unclassified Marinimicrobia Bin 51-1",2651870053,"unclassified","unclassified","unclassified","unclassified","unclassified","unclassified",1783270,"","No","Environmental","Aquatic","Marine","Coastal",1901306,1835,75,"Genome from Metagenome","Metagenome"
2651870059,"Bacteria","Permanent Draft","unclassified Nitrospina Bin 24",2651870059,"Nitrospinae","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina","unclassified",35800,"","No","Environmental","Aquatic","Marine","Coastal",2960991,2799,176,"Genome from Metagenome","Metagenome"
2651870060,"Bacteria","Permanent Draft","unclassified Nitrospina Bin 25",2651870060,"Nitrospinae","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina","unclassified",35800,"","No","Environmental","Aquatic","Marine","Coastal",4158979,3917,431,"Genome from Metagenome","Metagenome"
2651870061,"Bacteria","Permanent Draft","unclassified Nitrospina Bin 47",2651870061,"Nitrospinae","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina","unclassified",35800,"","No","Environmental","Aquatic","Marine","Coastal",2386532,2478,251,"Genome from Metagenome","Metagenome"
2651870062,"Bacteria","Permanent Draft","unclassified Nitrospina Bin 47-1",2651870062,"Nitrospinae","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina","unclassified",35800,"","No","Environmental","Aquatic","Marine","Coastal",281931,307,73,"Genome from Metagenome","Metagenome"
2651870063,"Bacteria","Permanent Draft","unclassified Nitrospina Bin 47-2",2651870063,"Nitrospinae","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina","unclassified",35800,"","No","Environmental","Aquatic","Marine","Coastal",2209238,2300,179,"Genome from Metagenome","Metagenome"
2693429799,"Bacteria","Permanent Draft","unclassified Parcubacteria Bin 40",2693429799,"Candidatus Parcubacteria","unclassified","unclassified","unclassified","unclassified","unclassified",221216,"","No","Environmental","Aquatic","Marine","Coastal",1086283,1208,97,"Genome from Metagenome","Metagenome"
2693429797,"Bacteria","Permanent Draft","unclassified Peregrinibacteria Bin 16",2693429797,"Candidatus Peregrinibacteria","unclassified","unclassified","unclassified","unclassified","unclassified",1619053,"","No","Environmental","Aquatic","Marine","Coastal",1384712,1318,67,"Genome from Metagenome","Metagenome"
2693429798,"Bacteria","Permanent Draft","unclassified Peregrinibacteria Bin 39",2693429798,"Candidatus Peregrinibacteria","unclassified","unclassified","unclassified","unclassified","unclassified",1619053,"","No","Environmental","Aquatic","Marine","Coastal",747520,809,131,"Genome from Metagenome","Metagenome"
2693429806,"Bacteria","Permanent Draft","unclassified Phycisphaerae Bin 31",2693429806,"Planctomycetes","Phycisphaerae","unclassified","unclassified","unclassified","unclassified",666505,"","No","Environmental","Aquatic","Marine","Coastal",432415,472,94,"Genome from Metagenome","Metagenome"
2651870064,"Bacteria","Permanent Draft","unclassified Planctomycetaceae Bin 20",2651870064,"Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","unclassified","unclassified",126,"","No","Environmental","Aquatic","Marine","Coastal",3217927,2713,219,"Genome from Metagenome","Metagenome"
2693429805,"Bacteria","Permanent Draft","unclassified Planctomycetaceae Bin 22",2693429805,"Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","unclassified","unclassified",126,"","No","Environmental","Aquatic","Marine","Coastal",3841030,3330,688,"Genome from Metagenome","Metagenome"
2651870066,"Bacteria","Permanent Draft","unclassified Planctomycetaceae Bin 32",2651870066,"Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","unclassified","unclassified",126,"","No","Environmental","Aquatic","Marine","Coastal",2492421,2123,362,"Genome from Metagenome","Metagenome"
2651870065,"Bacteria","Permanent Draft","unclassified Planctomycetaceae Bin 56",2651870065,"Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","unclassified","unclassified",126,"","No","Environmental","Aquatic","Marine","Coastal",4807217,3836,322,"Genome from Metagenome","Metagenome"
2651870067,"Bacteria","Permanent Draft","unclassified Planctomycetaceae Bin 56-1",2651870067,"Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","unclassified","unclassified",126,"","No","Environmental","Aquatic","Marine","Coastal",835598,793,177,"Genome from Metagenome","Metagenome"
2651870071,"Bacteria","Permanent Draft","unclassified Planctomycetaceae Bin 56-2",2651870071,"Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","unclassified","unclassified",126,"","No","Environmental","Aquatic","Marine","Coastal",397145,387,92,"Genome from Metagenome","Metagenome"
2651870068,"Bacteria","Permanent Draft","unclassified Planctomycetaceae Bin 63",2651870068,"Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","unclassified","unclassified",126,"","No","Environmental","Aquatic","Marine","Coastal",1240183,1295,232,"Genome from Metagenome","Metagenome"
2651870070,"Bacteria","Permanent Draft","unclassified Planctomycetaceae Bin 63-1",2651870070,"Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","unclassified","unclassified",126,"","No","Environmental","Aquatic","Marine","Coastal",759904,754,186,"Genome from Metagenome","Metagenome"
2651870069,"Bacteria","Permanent Draft","unclassified Planctomycetaceae Bin 63-2",2651870069,"Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","unclassified","unclassified",126,"","No","Environmental","Aquatic","Marine","Coastal",1355865,1325,247,"Genome from Metagenome","Metagenome"
2651870074,"Bacteria","Permanent Draft","unclassified Proteobacteria Bin 36",2651870074,"Proteobacteria","unclassified","unclassified","unclassified","unclassified","unclassified",1224,"","No","Environmental","Aquatic","Marine","Coastal",1527969,1701,301,"Genome from Metagenome","Metagenome"
2651870076,"Bacteria","Permanent Draft","unclassified Rhodobacteraceae Bin 23",2651870076,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","unclassified","unclassified",31989,"","No","Environmental","Aquatic","Marine","Coastal",2291016,2556,469,"Genome from Metagenome","Metagenome"
2651870075,"Bacteria","Permanent Draft","unclassified Rhodobacteraceae Bin 53",2651870075,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","unclassified","unclassified",31989,"","No","Environmental","Aquatic","Marine","Coastal",2003464,2193,300,"Genome from Metagenome","Metagenome"
2651870078,"Bacteria","Permanent Draft","unclassified Rhodobacteraceae Bin 54",2651870078,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","unclassified","unclassified",31989,"","No","Environmental","Aquatic","Marine","Coastal",526261,611,123,"Genome from Metagenome","Metagenome"
2651870077,"Bacteria","Permanent Draft","unclassified Rhodobacteraceae Bin 55",2651870077,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","unclassified","unclassified",31989,"","No","Environmental","Aquatic","Marine","Coastal",1597967,1821,348,"Genome from Metagenome","Metagenome"
2651870079,"Bacteria","Permanent Draft","unclassified Rhodospirillaceae Bin 35",2651870079,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","unclassified","unclassified","unclassified",204441,"","No","Environmental","Aquatic","Marine","Coastal",3651553,3473,43,"Genome from Metagenome","Metagenome"
2651870030,"Bacteria","Permanent Draft","unclassified Rhodothermaceae Bin 49",2651870030,"Bacteroidetes","unclassified","Bacteroidetes Order II. Incertae sedis","Rhodothermaceae","unclassified","unclassified",563843,"","No","Environmental","Aquatic","Marine","Coastal",2919402,2494,65,"Genome from Metagenome","Metagenome"
2651870080,"Bacteria","Permanent Draft","unclassified Synechococcus Bin 27",2651870080,"Cyanobacteria","unclassified","Synechococcales","Synechococcaceae","Synechococcus","unclassified",1129,"","No","Environmental","Aquatic","Marine","Coastal",1701602,2161,203,"Genome from Metagenome","Metagenome"
2651870082,"Bacteria","Permanent Draft","unclassified Synechococcus Bin 28",2651870082,"Cyanobacteria","unclassified","Synechococcales","Synechococcaceae","Synechococcus","unclassified",1129,"","No","Environmental","Aquatic","Marine","Coastal",1175935,1532,230,"Genome from Metagenome","Metagenome"
2651870081,"Bacteria","Permanent Draft","unclassified Synechococcus Bin 28-1",2651870081,"Cyanobacteria","unclassified","Synechococcales","Synechococcaceae","Synechococcus","unclassified",1129,"","No","Environmental","Aquatic","Marine","Coastal",1320301,1624,151,"Genome from Metagenome","Metagenome"
2651870083,"Bacteria","Permanent Draft","unclassified Verrucomicrobiales Bin 11",2651870083,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","unclassified","unclassified","unclassified",48461,"","No","Environmental","Aquatic","Marine","Coastal",1757369,1636,327,"Genome from Metagenome","Metagenome"
2651870085,"Bacteria","Permanent Draft","unclassified Verrucomicrobiales Bin 30",2651870085,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","unclassified","unclassified","unclassified",48461,"","No","Environmental","Aquatic","Marine","Coastal",2282842,2124,489,"Genome from Metagenome","Metagenome"
2651870086,"Bacteria","Permanent Draft","unclassified Verrucomicrobiales Bin 34",2651870086,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","unclassified","unclassified","unclassified",48461,"","No","Environmental","Aquatic","Marine","Coastal",1175995,1128,222,"Genome from Metagenome","Metagenome"
2651870084,"Bacteria","Permanent Draft","unclassified Verrucomicrobiales Bin 46",2651870084,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","unclassified","unclassified","unclassified",48461,"","No","Environmental","Aquatic","Marine","Coastal",3753476,3356,619,"Genome from Metagenome","Metagenome"
2651870087,"Bacteria","Permanent Draft","unclassified Verrucomicrobiales Bin 65",2651870087,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","unclassified","unclassified","unclassified",48461,"","No","Environmental","Aquatic","Marine","Coastal",1616217,1796,304,"Genome from Metagenome","Metagenome"
2695420981,"Bacteria","Draft","Unclassified Woeseiaceae bin JSS_woes1 (Woeseiaceae metagenomic bin from tidal sand)",2695420981,"Proteobacteria","Gammaproteobacteria","Chromatiales","Woeseiaceae","unclassified","unclassified",1738654,"","No","Environmental","Aquatic","Marine","Coastal",8121150,9927,607,"Genome from Metagenome","Metagenome"
2651869885,"Bacteria","Draft","Unclassified Woeseiaceae bin20_1J",2651869885,"Proteobacteria","Gammaproteobacteria","Chromatiales","Woeseiaceae","unclassified","unclassified",1738654,"","No","Environmental","Aquatic","Marine","Coastal",2407210,2424,298,"Genome from Metagenome","Metagenome"
2626541542,"Bacteria","Draft","uncultured Dehalococcoidia FW22 190_B1 (unscreened)",2626541542,"Chloroflexi","Dehalococcoidia","unclassified","unclassified","unclassified","unclassified",301297,"FW22","No","Environmental","Aquatic","Marine","Coastal",854207,1013,152,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2626541544,"Bacteria","Draft","uncultured Dehalococcoidia GIF3 190_D3 (unscreened)",2626541544,"Chloroflexi","Dehalococcoidia","unclassified","unclassified","unclassified","unclassified",301297,"GIF3 190_D3","No","Environmental","Aquatic","Marine","Coastal",1146176,1368,293,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2626541633,"Bacteria","Draft","uncultured Dehalococcoidia GIF3 191_B3c (unscreened)",2626541633,"Chloroflexi","Dehalococcoidia","unclassified","unclassified","unclassified","unclassified",301297,"191_B3c","No","Environmental","Aquatic","Marine","Coastal",1556758,1857,338,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2626541550,"Bacteria","Draft","uncultured Dehalococcoidia GIF9 190_F3 (unscreened)",2626541550,"Chloroflexi","Dehalococcoidia","unclassified","unclassified","unclassified","unclassified",301297,"GIF9 190_F3","No","Environmental","Aquatic","Marine","Coastal",353271,407,64,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2626541551,"Bacteria","Draft","uncultured Dehalococcoidia GIF9 190_H1 (unscreened)",2626541551,"Chloroflexi","Dehalococcoidia","unclassified","unclassified","unclassified","unclassified",301297,"GIF9 190_H1","No","Environmental","Aquatic","Marine","Coastal",793811,1073,308,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2626541552,"Bacteria","Draft","uncultured Dehalococcoidia Sh765B 190_H5 (unscreened)",2626541552,"Chloroflexi","Dehalococcoidia","unclassified","unclassified","unclassified","unclassified",301297,"Sh765B 190_H5","No","Environmental","Aquatic","Marine","Coastal",848699,1071,287,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2626541553,"Bacteria","Draft","uncultured Desulfarculaceae 191_B12 (unscreened)",2626541553,"Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","unclassified","unclassified",453228,"191_B12","No","Environmental","Aquatic","Marine","Coastal",1199698,1445,327,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2609459606,"Bacteria","Draft","uncultured Desulfarculaceae bacterium 190_A9 (unscreened)",2609459606,"Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","unclassified","uncultured Desulfarculaceae bacterium",860782,"","No","Environmental","Aquatic","Marine","Coastal",897160,1089,334,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2609459607,"Bacteria","Draft","uncultured Desulfarculaceae bacterium 190_F8 (unscreened)",2609459607,"Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","unclassified","uncultured Desulfarculaceae bacterium",860782,"","No","Environmental","Aquatic","Marine","Coastal",1626361,1834,583,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2651869504,"Bacteria","Draft","uncultured Woeseiaceae SAG 1868_B",2651869504,"Proteobacteria","Gammaproteobacteria","Chromatiales","Woeseiaceae","unclassified","unclassified",1738654,"SAG 1868_B","No","Environmental","Aquatic","Marine","Intertidal zone",2277554,2333,358,"Single Cell Analysis (screened)","Whole Genome Sequencing"
2609459610,"Bacteria","Draft","vadin BA26 190_D9 (unscreened)",2609459610,"Chloroflexi","Dehalococcoidia","unclassified","unclassified","unclassified","uncultured Dehalococcoidia bacterium",498747,"vadin BA26","No","Environmental","Aquatic","Marine","Coastal",1068743,1257,227,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2609459611,"Bacteria","Draft","vadin BA26 190_F2 (unscreened)",2609459611,"Chloroflexi","Dehalococcoidia","unclassified","unclassified","unclassified","uncultured Dehalococcoidia bacterium",498747,"vadin BA26","No","Environmental","Aquatic","Marine","Coastal",712387,785,123,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2228664042,"Bacteria","Permanent Draft","Verrucomicrobia bacterium SCGC AAA164-A08 (unscreened)",2228664042,"Verrucomicrobia","unclassified","unclassified","unclassified","unclassified","Verrucomicrobia bacterium SCGC AAA164-A08",1009413,"SCGC AAA164-A08","No","Environmental","Aquatic","Marine","Unclassified",89785,132,15,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2517572138,"Bacteria","Permanent Draft","Verrucomicrobia bacterium SCGC AAA164-A21 (unscreened) (genbank_version)",2517572138,"Verrucomicrobia","unclassified","unclassified","unclassified","unclassified","Verrucomicrobia bacterium SCGC AAA164-A21",1009695,"SCGC AAA164-A21","No","Environmental","Aquatic","Marine","Unclassified",993431,1613,840,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2228664043,"Bacteria","Permanent Draft","Verrucomicrobia bacterium SCGC AAA164-B23 (unscreened)",2228664043,"Verrucomicrobia","unclassified","unclassified","unclassified","unclassified","Verrucomicrobia bacterium SCGC AAA164-B23",1009414,"SCGC AAA164-B23","No","Environmental","Aquatic","Marine","Unclassified",118923,158,30,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2236347002,"Bacteria","Permanent Draft","Verrucomicrobia bacterium SCGC AAA164-E04 (unscreened)",2236347002,"Verrucomicrobia","unclassified","unclassified","unclassified","unclassified","Verrucomicrobia bacterium SCGC AAA164-E04",1009415,"SCGC AAA164-E04","No","Environmental","Aquatic","Marine","Unclassified",4132859,3814,506,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2228664044,"Bacteria","Permanent Draft","Verrucomicrobia bacterium SCGC AAA164-I21 (unscreened)",2228664044,"Verrucomicrobia","unclassified","unclassified","unclassified","unclassified","Verrucomicrobia bacterium SCGC AAA164-I21",1009416,"SCGC AAA164-I21","No","Environmental","Aquatic","Marine","Unclassified",1142922,1355,389,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2228664050,"Bacteria","Permanent Draft","Verrucomicrobia bacterium SCGC AAA164-M04 (unscreened)",2228664050,"Verrucomicrobia","unclassified","unclassified","unclassified","unclassified","Verrucomicrobia bacterium SCGC AAA164-M04",1009418,"SCGC AAA164-M04","No","Environmental","Aquatic","Marine","Unclassified",2479045,2340,282,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2228664051,"Bacteria","Permanent Draft","Verrucomicrobia bacterium SCGC AAA164-N20 (unscreened)",2228664051,"Verrucomicrobia","unclassified","unclassified","unclassified","unclassified","Verrucomicrobia bacterium SCGC AAA164-N20",1009419,"SCGC AAA164-N20","No","Environmental","Aquatic","Marine","Unclassified",1399300,1655,461,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2517572140,"Bacteria","Permanent Draft","Verrucomicrobia bacterium SCGC AAA164-O14 (unscreened) (genbank_version)",2517572140,"Verrucomicrobia","unclassified","unclassified","unclassified","unclassified","Verrucomicrobia bacterium SCGC AAA164-O14",1009420,"SCGC AAA164-O14","No","Environmental","Aquatic","Marine","Unclassified",3285025,4014,1608,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2228664038,"Bacteria","Permanent Draft","Verrucomicrobia bacterium SCGC AAA164-P11 (unscreened)",2228664038,"Verrucomicrobia","unclassified","unclassified","unclassified","unclassified","Verrucomicrobia bacterium SCGC AAA164-P11",1009421,"SCGC AAA164-P11","No","Environmental","Aquatic","Marine","Unclassified",286512,374,49,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2236347003,"Bacteria","Permanent Draft","Verrucomicrobia bacterium SCGC AAA168-E21",2236347003,"Verrucomicrobia","unclassified","unclassified","unclassified","unclassified","Verrucomicrobia bacterium SCGC AAA168-E21",1009422,"SCGC AAA168-E21","No","Environmental","Aquatic","Marine","Unclassified",2377561,2303,367,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2517572141,"Bacteria","Permanent Draft","Verrucomicrobia bacterium SCGC AAA168-E21 (unscreened) (genbank_version)",2517572141,"Verrucomicrobia","unclassified","unclassified","unclassified","unclassified","Verrucomicrobia bacterium SCGC AAA168-E21",1009422,"SCGC AAA168-E21","No","Environmental","Aquatic","Marine","Unclassified",1996176,2943,1440,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2236347021,"Bacteria","Permanent Draft","Verrucomicrobia bacterium SCGC AAA168-F10",2236347021,"Verrucomicrobia","unclassified","unclassified","unclassified","unclassified","Verrucomicrobia bacterium SCGC AAA168-F10",1009423,"SCGC AAA168-F10","No","Environmental","Aquatic","Marine","Unclassified",4481340,4112,560,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2517572142,"Bacteria","Permanent Draft","Verrucomicrobia bacterium SCGC AAA168-F10 (unscreened) (genbank_version)",2517572142,"Verrucomicrobia","unclassified","unclassified","unclassified","unclassified","Verrucomicrobia bacterium SCGC AAA168-F10",1009423,"SCGC AAA168-F10","No","Environmental","Aquatic","Marine","Unclassified",1996176,2943,1440,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
